date;time;status;reference;description;assetType;type;isin;shares;price;amount;fee;tax;currency
2023-09-06;08:27:06;Executed;"SCALf3yijHkyFgn";"Fastenal Co";Security;Sell;US3119001044;5;52,12;260,60;0,00;0,00;EUR
2023-09-06;08:26:10;Executed;"SCALd42SK87xtCF";"OLD DOMINION FREIGHT LINE INC.";Security;Sell;US6795801009;1;391,80;391,80;0,00;0,00;EUR
2023-09-06;02:00:00;Executed;"5H8EBEAXEFOFJXTKJSFKKA";"Scalable Capital Broker Einzahlung";Cash;Deposit;;;;5.000,00;0,00;;EUR
2023-09-05;09:12:58;Executed;"SCALkgvmudQpmoe";"ON Semiconductor Corp";Security;Buy;US6821891057;3;92,44;-277,32;0,00;0,00;EUR
2023-09-05;09:01:44;Cancelled;"SCAL2FZtu1VBePB";"ON Semiconductor Corp";Security;Buy;US6821891057;0;0,00;0,00;0,00;0,00;EUR
2023-09-05;08:26:28;Executed;"SCALPvvBr1Q2qqb";"Henkel AG & Co. KGaA Vz";Security;Sell;DE0006048432;4;70,48;281,92;0,00;0,00;EUR
2023-08-29;08:01:14;Executed;"SCALMQUGcmNGrXh";"E.ON SE";Security;Buy;DE000ENAG999;22;11,38;-250,36;0,00;0,00;EUR
2023-08-29;08:00:28;Executed;"SCALwsYRawonzLj";"Deutsche Telekom AG";Security;Buy;DE0005557508;13;19,486;-253,318;0,00;0,00;EUR
2023-08-28;12:57:27;Executed;"SCALj5CcbS7Gbfz";"MÜNCHENER RÜCKVERS.-GES. AG";Security;Buy;DE0008430026;1;356,00;-356,00;0,00;0,00;EUR
2023-08-28;08:01:01;Executed;"SCALQagGN2ijNmw";"Autodesk Inc";Security;Buy;US0527691069;2;200,25;-400,50;0,00;0,00;EUR
2023-08-28;08:00:35;Executed;"SCALRwV8aJCPRHj";"SAP SE";Security;Sell;DE0007164600;2;126,30;252,60;0,00;0,00;EUR
2023-08-28;08:00:30;Executed;"SCALjc2UXNYX1Ry";"OLD DOMINION FREIGHT LINE INC.";Security;Buy;US6795801009;1;381,40;-381,40;0,00;0,00;EUR
2023-08-24;09:04:02;Cancelled;"SCAL4mW7j4oXtb7";"NVIDIA Corp";Security;Buy;US67066G1040;0;0,00;0,00;0,00;0,00;EUR
2023-08-24;08:01:16;Executed;"SCALAh7g9V1S3RB";"Allianz SE NA";Security;Buy;DE0008404005;2;222,85;-445,70;0,00;0,00;EUR
2023-08-24;08:01:15;Executed;"SCALuGdwCvb1Lff";"VERTEX PHARMACEUTICALS INC.";Security;Buy;US92532F1003;1;324,20;-324,20;0,00;0,00;EUR
2023-08-24;08:00:52;Executed;"SCALiBxU8G2ywu6";"MÜNCHENER RÜCKVERS.-GES. AG";Security;Sell;DE0008430026;1;355,00;355,00;0,00;0,00;EUR
2023-08-24;08:00:32;Executed;"SCALgF6cJVwodhq";"SEAGEN INC.";Security;Buy;US81181C1045;2;181,10;-362,20;0,00;0,00;EUR
2023-08-23;08:01:18;Executed;"SCALFfsxE57hRgj";"Fastenal Co";Security;Buy;US3119001044;5;52,51;-262,55;0,00;0,00;EUR
2023-08-23;08:01:14;Executed;"SCALBof8NWnijGY";"Ross Stores Inc";Security;Buy;US7782961038;3;109,14;-327,42;0,00;0,00;EUR
2023-08-22;08:03:45;Executed;"SCALy4EzaaW1HgC";"Cisco Systems Inc";Security;Buy;US17275R1023;5;50,81;-254,05;0,00;0,00;EUR
2023-08-22;08:00:49;Executed;"SCALQkfigXkF5oh";"MÜNCHENER RÜCKVERS.-GES. AG";Security;Buy;DE0008430026;1;357,20;-357,20;0,00;0,00;EUR
2023-08-21;20:34:58;Executed;"SCALzN2TQzCF7Gr";"NVIDIA Corp";Security;Sell;US67066G1040;1;424,30;424,30;0,00;0,00;EUR
2023-08-17;10:06:06;Cancelled;"SCALEqbba19iEu7";"Regeneron Pharmaceuticals Inc";Security;Sell;US75886F1075;0;0,00;0,00;0,00;0,00;EUR
2023-08-17;10:05:59;Cancelled;"SCALvFxTX9dijGP";"Henkel AG & Co. KGaA Vz";Security;Sell;DE0006048432;0;0,00;0,00;0,00;0,00;EUR
2023-08-17;10:02:28;Executed;"SCALwinSc7P1f7T";"Henkel AG & Co. KGaA Vz";Security;Buy;DE0006048432;4;71,80;-287,20;0,00;0,00;EUR
2023-08-17;10:01:48;Executed;"SCALQQfmYoR4nog";"Allianz SE NA";Security;Sell;DE0008404005;2;221,80;443,60;0,00;0,00;EUR
2023-08-17;10:01:24;Executed;"SCALFYhKsXNgVyR";"Beiersdorf AG";Security;Sell;DE0005200000;3;119,60;358,80;0,00;0,00;EUR
2023-08-16;16:08:43;Executed;"SCALmXjRLiyFpS9";"iShares Core MSCI World UCITS ETF";Security;Savings plan;IE00B4L5Y983;1,302;76,776;-99,9623;0,00;0,00;EUR
2023-08-16;08:11:09;Executed;"SCALrCCYunVYKs8";"Regeneron Pharmaceuticals Inc";Security;Buy;US75886F1075;1;741,50;-741,50;0,00;0,00;EUR
2023-08-15;08:01:13;Executed;"SCALEsVbXGW5EDb";"Allianz SE NA";Security;Buy;DE0008404005;2;224,20;-448,40;0,00;0,00;EUR
2023-08-15;08:00:54;Executed;"SCALfVV7fuGz7Pz";"SAP SE";Security;Buy;DE0007164600;2;127,28;-254,56;0,00;0,00;EUR
2023-08-15;08:00:45;Executed;"SCAL5DbqMSJ8Szk";"Marriott Intl. Inc -A";Security;Sell;US5719032022;4;188,88;755,52;0,00;0,00;EUR
2023-08-15;02:00:00;Executed;"6CRTFQX15RTSSCEDOMNAOT";"Scalable Capital Broker Sparplan";Cash;Deposit;;;;100,00;0,00;;EUR
2023-08-14;08:01:06;Executed;"SCALMMfSYzcpaee";"Brenntag AG";Security;Buy;DE000A1DAHH0;4;70,90;-283,60;0,00;0,00;EUR
2023-08-14;08:00:35;Executed;"SCAL6bs5WVD3qkp";"HeidelbergCement AG";Security;Sell;DE0006047004;4;75,20;300,80;0,00;0,00;EUR
2023-08-11;11:57:19;Executed;"SCALWgepgv7qcwr";"Marriott Intl. Inc -A";Security;Buy;US5719032022;2;189,78;-379,56;0,00;0,00;EUR
2023-08-11;08:01:26;Executed;"SCALQrkCr1onnDs";"RHEINMETALL AG";Security;Sell;DE0007030009;1;266,00;266,00;0,00;0,00;EUR
2023-08-10;08:56:19;Executed;"SCALWF6kymj3r4S";"Marriott Intl. Inc -A";Security;Buy;US5719032022;2;189,28;-378,56;0,00;0,00;EUR
2023-08-10;08:04:10;Executed;"SCALNZBZWxvbpSm";"RHEINMETALL AG";Security;Buy;DE0007030009;1;263,10;-263,10;0,00;0,00;EUR
2023-08-07;08:01:33;Executed;"SCAL4pXeeCAAEWj";"RHEINMETALL AG";Security;Sell;DE0007030009;1;263,20;263,20;0,00;0,00;EUR
2023-08-07;08:00:16;Executed;"SCALL3X1KUPp4c5";"Merck KGaA";Security;Sell;DE0006599905;2;160,85;321,70;0,00;0,00;EUR
2023-08-07;02:00:00;Executed;"AMWXJQPJ5VP77NMPAYJS9H";"Scalable Capital Broker Einzahlung";Cash;Deposit;;;;3.000,00;0,00;;EUR
2023-08-04;13:46:51;Executed;"SCALRiH16dBeAgQ";"Airbus SE";Security;Sell;NL0000235190;2;130,58;261,16;0,00;0,00;EUR
2023-08-04;08:16:42;Executed;"SCALA5upZexuRAQ";"RHEINMETALL AG";Security;Buy;DE0007030009;1;259,60;-259,60;0,00;0,00;EUR
2023-08-04;08:15:34;Executed;"SCALJL1JEySEro6";"Merck KGaA";Security;Buy;DE0006599905;2;165,40;-330,80;0,00;0,00;EUR
2023-08-04;08:13:49;Executed;"SCALwaGdAMb54er";"Brenntag AG";Security;Sell;DE000A1DAHH0;4;67,98;271,92;0,00;0,00;EUR
2023-08-03;18:56:52;Executed;"SCAL4PbfJisrQE3";"Brenntag AG";Security;Buy;DE000A1DAHH0;4;68,12;-272,48;0,00;0,00;EUR
2023-08-03;18:56:28;Executed;"SCAL281JJHtLiSg";"HeidelbergCement AG";Security;Buy;DE0006047004;4;75,98;-303,92;0,00;0,00;EUR
2023-08-03;16:07:06;Executed;"SCALuwqryUNjbB7";"Beiersdorf AG";Security;Buy;DE0005200000;3;119,80;-359,40;0,00;0,00;EUR
2023-08-03;16:04:58;Executed;"SCALJLSnTj9yhJH";"BYD Co. Ltd";Security;Sell;CNE100000296;10;32,005;320,05;0,00;0,00;EUR
2023-08-01;02:00:00;Executed;"DMMKODK9QN6FA8QXGWFK8W";"Scalable Capital Broker Einzahlung";Cash;Deposit;;;;900,00;0,00;;EUR
2023-07-28;10:37:27;Executed;"SCALU24TXpxJZDU";"NVIDIA Corp";Security;Buy;US67066G1040;1;424,10;-424,10;0,00;0,00;EUR
2023-07-20;15:37:40;Executed;"SCALVg4s851y3v7";"Airbus SE";Security;Buy;NL0000235190;2;133,92;-267,8399;0,00;0,00;EUR
2023-07-20;15:37:07;Executed;"SCALGPz8gMaGKd3";"E.ON SE";Security;Sell;DE000ENAG999;25;11,545;288,625;0,00;0,00;EUR
2023-07-17;11:25:25;Executed;"SCALdUtejeeJgHc";"iShares Core MSCI World UCITS ETF";Security;Savings plan;IE00B4L5Y983;1,311;76,22;-99,9244;0,00;0,00;EUR
2023-07-14;02:00:00;Executed;"HGPDDNJZYJZ6H7PAAGYWMW";"Scalable Capital Broker Sparplan";Cash;Deposit;;;;100,00;0,00;;EUR
2023-07-03;12:42:52;Executed;"SCALR2RxLXSFJbU";"E.ON SE";Security;Buy;DE000ENAG999;25;11,775;-294,375;0,00;0,00;EUR
2023-06-21;02:00:00;Executed;"924791976";"Scalable Capital";Cash;Deposit;;;;100,00;0,00;;EUR
2023-06-16;11:46:11;Executed;"SCALBCZXT9UCR1p";"iShares Core MSCI World UCITS ETF";Security;Savings plan;IE00B4L5Y983;1,295;77,212;-99,9895;0,00;0,00;EUR
2023-06-15;02:00:00;Executed;"AECV6T5WAYGHOXEPWDTNYB";"Scalable Capital Broker Sparplan";Cash;Deposit;;;;100,00;0,00;;EUR
2023-06-14;11:47:21;Executed;"SCALEoEsox9y5wt";"BYD Co. Ltd";Security;Buy;CNE100000296;10;30,495;-304,95;0,00;0,00;EUR
2023-06-13;02:00:00;Executed;"2SR5DNWET1J8NU5HGDK692";"Scalable Capital Broker Einzahlung";Cash;Deposit;;;;900,00;0,00;;EUR
2023-06-07;02:00:00;Executed;"HVUNKRC16Y32HT1CCOZLKP";"Scalable Capital Broker Erste Einzahlung";Cash;Deposit;;;;100,00;0,00;;EUR
